"id","groupId","Authors","title","journal","volume","pages","date","bookTitle","note","publisher","editors","institution","tech","address"
"1614","4utgoff1988iid"," P.E. Utgoff, ID5: "," an incremental ID3. ","",""," 107-120. ",""," Proceedings of the Fifth International Conference on Machine Learning, ",""," Morgan Kaufmann, ","","",""," San Mateo, CA: "
"1615","4utgoff1988pt"," Utgoff, P. "," Perceptron trees: A case study in hybrid concept representations. ","",""," (pp. 601-606). ",""," Proceedings of the Seventh National Conference on Artificial Intelligence "," Morgan Kaufmann. Appeared in: Machine Learning: Proceedings of the Eighth International Workshop (ML91). ","","","",""," Boston, MA: "
"1616","4utgoff1988pt"," Utgoff, P. "," Perceptron trees: A case study in hybrid concept representations. ","",""," (pp. 601-606). ",""," Proceedings of the Seventh National Conference on Artificial Intelligence "," Morgan Kaufmann. Appeared in: Machine Learning: Proceedings of the Eighth International Workshop (ML91). ","","","",""," Boston, MA: "
"1617","4utgoff1988pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. ","","","  (pp. 601-606). ",""," Proceedings of the Seventh National Conference on Artificial Intelligence",""," Morgan Kaufmann. ","","",""," St. Paul, MN: "
"1618","4utgoff1988pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. ","",""," (pp. 601-606). ",""," Proceedings of the Seventh National Conference on Artificial Intelligence ",""," Morgan Kaufmann. ","","",""," St. Paul, MN: "
"1619","4utgoff1988pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. ","",""," pages 601-606. ",""," Proceedings of the Seventh National Conference on Artificial Intelligence, ","","","","","",""
"1620","4utgoff1988pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. ","",""," (pp. 601-606). ",""," In Proceedings of the Seventh National Conference on Artificial Intelligence ",""," Morgan Kaufmann. ","","",""," St. Paul, MN: "
"1621","4utgoff1988pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. ","","","  (pp. 601-606). ",""," In Proceedings of the Seventh National Conference on Artificial Intelligence",""," Morgan Kaufmann. ","","",""," St. Paul, MN: "
"1622","4utgoff1988pt"," Utgoff, P. E. "," Perceptron Trees: A Case Study in Hybrid Concept Representation. ","",""," 601-6. ",""," In AAAI-88 Proceedings of the Seventh National Conference on Artificial Intelligence, ",""," Morgan Kaufmann. ","","",""," San Mateo, CA: "
"1623","4utgoff1988pt"," Utgoff, P. E. "," Perceptron trees: a case study in hybrid concept representation. ","",""," 601-606. ",""," In Proceedings of the Seventh National Conference on Artificial Intelligence, ",""," Morgan Kaufmann. ","","","",""
"1624","5utgoff1988pt"," Paul. E. Utgoff. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1(4), ","","","","","","","","",""
"1625","5utgoff1988pt"," Utgoff, P. E. "," Perceptron Trees: A Case Study in Hybrid Concept Representation. ","",""," 601-6. ",""," In A A A I - 8 8 Proceedings of the Seventh National Conference on Artificial Intelligence, ",""," Morgan Kaufmann. ","","",""," San Mateo, CA: "
"1626","5utgoff1988pt"," Paul E. Utgoff. "," Perceptron trees: a case study in hybrid concept representation. ","",""," pages 601-606. ",""," In Proceedings of the Seventh National Conference on Artificial Intelligence, ",""," Morgan Kaufmann, ","","","",""
"1627","5utgoff1988pt"," Paul E. Utgoff. "," Perceptron trees: a case study in hybrid concept representation. ","",""," pages 601-606. ",""," In Proceedings of the Seventh National Conference on Artificial Intelligence, ",""," Morgan Kaufmann, ","","","",""
"1628","5utgoff1989 17."," P.E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," (4)",":161-186, ","",""," This article was processed using the L a T E X macro package with LLNCS style","","","","",""
"1629","5utgoff1989 61."," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4",":161 - 186, ","","","","","","","",""
"1630","5utgoff1989"," P. Utgoff ",". Incremental induction of decision trees. "," Machine Learning. "," Vol.4, "," 161-186. ","","","","","","","",""
"1631","5utgoff1989"," Utgoff P. E. "," Incremental Induction of Decision Trees, "," Machine Learning, "," 4 "," 161-186. ","","","","","","","",""
"1632","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4(2) "," 161-186. ","","","","","","","",""
"1633","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1634","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1635","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1636","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1637","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1638","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4 , ","161-186. ","","","","","","","",""
"1639","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4 ,"," 161-186. ","","","","","","","",""
"1640","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4 ,"," 161-186. ","","","","","","","",""
"1641","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1642","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1643","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1644","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1645","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1646","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1647","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1648","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees."," Machine Learning,"," 4,"," 161-186. ","","","","","","","",""
"1649","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees."," Machine Learning,"," 4,"," 161-186. ","","","","","","","",""
"1650","5utgoff1989"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representa tions. "," Connection Science, "," 1, "," 377-391. ","","","","","","","",""
"1651","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1652","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1653","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1654","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1655","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. ",""," 4 "," 161-186. ",""," Machine Learning","","","","","",""
"1656","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. ",""," 4 "," 161-186. ",""," Machine Learning","","","","","",""
"1657","5utgoff1989"," Utgoff, P. E. "," Incremental induction of decision trees. ","","4(2) "," 161-186. ",""," Machine Learning ","","","","","",""
"1658","5utgoff1989"," Utgoff, P., "," Incremental Induction of Decision Trees. ","",""," 161-186. ",""," Machine Learning 4, ","","","","","",""
"1659","5utgoff1989"," Utgoff, P.E. "," (1989) Incremental induction of decision trees. ","","4(2), "," pp. 161-186. ",""," Machine Learning ","","","","","",""
"1660","5utgoff1989"," Utgoff, P.E. "," Incremental induction of decision trees. "," Machine Learning"," 4: "," 161-186. ","","","","","","","",""
"1661","5utgoff1989"," Utgoff, P.E. "," Incremental Decision Tress. Machine Learning, ","","","","","","","",""," pp.161-186. ","",""
"1662","5utgoff1989"," Utgoff, P.E. "," Incremental induction of decision trees. "," Machine Learning ","4(2) "," 161-186. ","","","","","","","",""
"1663","5utgoff1989"," P. E. Utgoff. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 "," 377-391, ","","","","","","","",""
"1664","5utgoff1989"," P. E. Utgoff. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 "," 377-391, ","","","","","","","",""
"1665","5utgoff1989"," P. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4(2) "," 161-186, ","","","","","","","",""
"1666","5utgoff1989"," P. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4(2) "," 161-186, ","","","","","","","",""
"1667","5utgoff1989"," P.E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, ","(4):","161-186, ","1989. ","","","","","","",""
"1668","5utgoff1989"," P.E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4(2) "," 161-186, ","","","","","","","",""
"1669","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1670","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1671","5utgoff1989"," Utgoff, P. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1672","5utgoff1989"," P. E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4, ","","","","","","","","",""
"1673","5utgoff1989"," P.E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," (4):","161-186"," 1989. ","","","","","","",""
"1674","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1675","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1676","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1677","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1678","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1679","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1680","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1681","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1682","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1683","5utgoff1989"," Paul E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1684","5utgoff1989"," P. E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1685","5utgoff1989"," P. E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1686","5utgoff1989"," P.E. Utgoff. "," Incremental induction of decision trees. "," Machine Learning, "," 4 "," 161-186, ","","","","","","","",""
"1687","5utgoff1989"," Utgoff P.E.: "," Incremental Learning of Decision trees., "," Machine Learning ","4 "," 161-186, ","","","","","","","",""
"1688","5utgoff1989"," P.E. Utgoff, "," Incremental induction of decision trees. "," Machine Learning, "," 4, "," 161-186. ","","","","","","","",""
"1689","5utgoff1989mlw 17."," P. E. Utgoff. "," Improved training via incremental learning. ","",""," pages 362-365, ",""," In Sixth International Workshop on Machine Learning, ","","","","","",""
"1690","5utgoff1989mlw 17."," P. E. Utgoff. "," Improved training via incremental learning. ","",""," pages 362-365, ",""," In Sixth International Workshop on Machine Learning, ","","","","","",""
"1691","5utgoff1989mlw 24."," P. E. Utgoff, "," Improved Training via Incremental Learning, ","",""," pgs. 62 - 65. ",""," Proceedings of the Sixth International Workshop on Machine Learning, ",""," (Morgan Kaufmann, ","","","",""
"1692","5utgoff1989mlw"," Utgoff, P. E. "," Improved training via incremental learning. ","","","(pp.  362-365",""," In Proceedings of the Sixth International Workshop on Machine Learning ",""," Morgan Kaufmann. ","","",""," Ithaca, NY: "
"1693","5utgoff1989mlw"," Utgoff, P. E. "," Improved training via incremental learning. ","","","(pp.  362-365",""," In Proceedings of the Sixth International Workshop on Machine Learning ",""," Morgan Kaufmann. ","","",""," Ithaca, NY: "
"1694","5utgoff1989mlw"," Utgoff, P. E. "," Improved training via incremental learning. ","","","",""," Proceedings of the Sixth International Workshop on Machine Learning. ",""," Morgan Kaufmann. ","","",""," Ithaca, NY: "
"1695","5utgoff1989mlw"," Utgoff, P. E. "," Improved training via incremental learning. ","","","",""," Proceedings of the Sixth International Workshop on Machine Learning. ",""," Morgan Kaufmann. ","","",""," Ithaca, NY: "
"1696","5utgoff1989mlw"," Utgoff, Paul E. "," Improved Training via Incremental Learning, ","",""," 62-65. ",""," Proc. of the 6th Int'l Workshop on Machine Learning, ","","","","","",""
"1697","5utgoff1989mlw"," Utgoff, Paul E. "," Improved Training via Incremental Learning, ","",""," 62-65. ",""," Proc. of the 6th Int'l Workshop on Machine Learning, ","","","","","",""
"1698","5utgoff1989mlw"," Paul E. Utgoff. "," Improved training via incremental learning. ","",""," pages 362-365, ",""," In Sixth International Workshop on Machine Learning, ","","","","","",""
"1699","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representa-tions. "," Connection Science, "," 1, "," 377-391. ","","","","","","","",""
"1700","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1701","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1702","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1703","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1704","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1705","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1706","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1 (4), "," 377-391. ","","","","","","","",""
"1707","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1, "," 377-391. ","","","","","","","",""
"1708","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1, "," 377-391. ","","","","","","","",""
"1709","5utgoff1989pt"," Utgoff, P. E. "," Perceptron trees: A case study in hybrid concept representations. "," Connection Science, "," 1, "," 377-391. ","","","","","","","",""
